ts_utc,tag,payload
2025-09-01T05:33:44.855373Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T05:34:44.867821Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T05:35:44.876778Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T05:36:44.887425Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T05:37:44.899248Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T05:38:44.910819Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T05:39:44.922046Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T05:40:44.935154Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T05:41:44.948004Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T05:42:44.961249Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T05:43:44.972663Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T05:44:44.982290Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T05:45:44.990257Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T05:46:44.998047Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T05:47:45.005602Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T05:48:45.014831Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T05:49:45.022307Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T05:50:45.031833Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T05:51:45.043549Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T05:52:45.055613Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T05:53:45.068421Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T05:54:45.079634Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T05:55:45.092754Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T05:56:45.100081Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T05:57:45.111797Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T05:58:45.123230Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T06:08:43.935404Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T06:19:18.825626Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T14:57:54.545364Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T14:58:54.555188Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T14:59:54.563353Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:00:54.571638Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:01:54.579937Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:02:54.591747Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:03:54.603607Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:04:54.615558Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:05:54.627713Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:06:54.632552Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:07:54.643485Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:08:54.657769Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:09:54.666531Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:10:54.674739Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:11:54.684199Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:12:54.695866Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:13:54.706488Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:14:54.718276Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:15:54.729693Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:16:54.741918Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:17:54.750042Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:18:54.757978Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:19:54.768421Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:20:54.780238Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:21:54.789552Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:22:54.798874Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:23:54.807697Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:24:54.816388Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:25:54.826292Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:26:54.839866Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:27:54.852235Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:28:54.863714Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:29:54.878880Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:30:54.887679Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:31:54.895721Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:32:54.906670Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:33:54.920289Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:34:54.932611Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:35:54.943850Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:36:54.953635Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:37:54.962798Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:38:54.970409Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:39:54.983920Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:40:54.992736Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:41:55.001549Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:42:55.014431Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:43:55.028630Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:44:55.038702Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:45:55.047207Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:46:55.059636Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:47:55.071114Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:48:55.084272Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:49:55.096587Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:50:55.105436Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:51:55.113494Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:52:55.122140Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:53:55.145868Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:54:55.156840Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:55:55.167487Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:56:55.175640Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:57:55.187809Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:58:55.200334Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T15:59:55.212212Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T16:00:55.223567Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T16:01:55.232853Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T17:27:50.093676Z,email_sent,"{""errors"": 7, ""health"": 0, ""preview"": ""7 errors; health OK.\n\n- IDs 1\u20137 in usp_TransferFunds \u2014 Err#50003 (Insufficient funds). Timestamps span 2025-08-26 to 2025-09-01. Action: treat as business failures, not DB faults.\n- Err#50003 / usp_TransferFunds \u2014 Action: Notify Payments/Customer Support with the list of failed transfer IDs/timestam""}"
2025-09-01T17:38:03.940551Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T17:40:03.955142Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T17:42:03.970049Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T17:44:03.985415Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T17:45:19.466651Z,email_sent,"{""errors"": 1, ""health"": 0, ""preview"": ""1 error; health OK.\n\n- ID 8 / usp_TransferFunds / Err 50003 (Insufficient funds) @ 2025-09-01 17:44:19 \u2014 Business-level failure: source account balance insufficient. Do NOT apply DB fixes.\n- Action (Ops): verify source account ledger and any pending holds, confirm whether funds are expected soon; if""}"
2025-09-01T17:46:15.038374Z,email_sent,"{""errors"": 1, ""health"": 0, ""preview"": ""1 error; health OK.\n\n- ID 9 / usp_TransferFunds / Err 50003 at 2025-09-01 17:45:33 \u2014 Insufficient funds. This is a business-level rejection (not a DB fault).\n- Action: Return clear \""insufficient funds\"" response to caller, mark transaction as failed, and surface to finance/customer support for follow""}"
2025-09-01T17:48:15.053155Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T17:50:15.070040Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T17:52:15.082981Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T17:54:15.095948Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T17:56:15.107328Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T17:58:15.124825Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:00:15.143761Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:02:15.162553Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:04:15.181826Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:06:15.197497Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:08:15.219094Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:10:15.242504Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:12:15.262875Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:14:15.281408Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:16:15.300742Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:18:15.318421Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:20:15.337067Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:22:15.371082Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:24:15.391216Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:26:15.405811Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:28:15.425830Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:30:15.440671Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:32:15.461206Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:34:15.480252Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:36:15.498186Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:38:15.515351Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:40:15.532290Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:42:15.553314Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:44:15.573429Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:46:15.597236Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:48:15.619731Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:50:15.636932Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:52:15.656233Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:54:15.679470Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:56:15.701007Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-01T18:58:15.719460Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T00:31:46.866458Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T00:33:46.890608Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T00:35:46.906583Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T00:37:46.926863Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T00:39:46.946731Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T00:41:46.963445Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T00:43:46.978936Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T00:45:46.998052Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T00:47:47.015390Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T00:49:47.031914Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T00:51:47.053599Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T00:53:47.072960Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T00:55:47.091795Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T00:57:47.110119Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T00:59:47.129945Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:01:47.147132Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:03:47.170317Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:05:47.190645Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:07:47.212537Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:09:47.234011Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:11:47.250792Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:13:47.271754Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:15:47.288703Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:17:47.305090Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:19:47.321912Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:21:47.362278Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:23:47.382519Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:25:47.402836Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:27:47.419600Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:29:47.439272Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:31:47.456573Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:33:47.477461Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:35:47.498293Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:37:47.518833Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:39:47.538303Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:41:47.553230Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:43:47.572459Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:45:47.593859Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:47:47.614337Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:49:47.630495Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:51:47.650524Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:53:47.666779Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:55:47.688230Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:57:47.704253Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T01:59:47.720128Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T02:01:47.738300Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T02:03:47.755145Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T02:05:47.777012Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T02:07:47.796526Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T02:09:47.813345Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T02:11:47.831819Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T02:13:47.850833Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T02:15:47.870625Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T02:17:47.890363Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T02:19:47.907676Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T02:21:47.924298Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T02:23:47.941255Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T02:25:47.962606Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T02:27:47.983924Z,skip_openai,"{""errors"": 0, ""health"": 0}"
2025-09-02T02:29:48.009473Z,skip_openai,"{""errors"": 0, ""health"": 0}"
